Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000008056.14,4525.60243760381,0.257970240561819,0.045329829421454,5.69095987905317,1.26327191057984e-08,8.89173573362751e-08,ENSG00000008056,SYN1
ENSG00000008083.14,7885.14184500607,0.0850586908938341,0.0343853438701276,2.47369027964641,0.0133725571407097,0.0291183375937395,ENSG00000008083,JARID2
ENSG00000008086.13,3008.02998529352,-0.125687066355371,0.078744299150015,-1.59614178692385,0.110457140973889,0.178930314491483,ENSG00000008086,CDKL5
ENSG00000008118.10,472.824155144534,-0.317836858645547,0.105883276265587,-3.00176637761298,0.00268418084584951,0.00705524019817012,ENSG00000008118,CAMK1G
ENSG00000008128.23,796.047719494465,-0.0982944281765084,0.0942300700356908,-1.04313228398619,0.296887030365664,0.401363084011619,ENSG00000008128,CDK11A
ENSG00000008130.15,2636.57265580926,0.0232498341249376,0.0571383064507901,0.406904501885461,0.684078129375719,0.763639059749137,ENSG00000008130,NADK
ENSG00000008256.16,2883.38139011084,0.113974086386292,0.045475914920447,2.50625164080089,0.0122018745447755,0.0269664646931503,ENSG00000008256,CYTH3
ENSG00000008277.15,4895.45291906186,0.168537593504675,0.0488846474832903,3.44765897232428,0.000565467523836297,0.00174515695639382,ENSG00000008277,ADAM22
ENSG00000008282.9,782.910754529994,-0.481230559225398,0.0804173292670657,-5.98416490091623,2.17502875830493e-09,1.69207810026893e-08,ENSG00000008282,SYPL1
ENSG00000008283.16,2384.80059018469,0.0915244719337552,0.0673106682927592,1.35973203438839,0.173914736952013,0.261183929603764,ENSG00000008283,CYB561
ENSG00000008294.22,18274.8528062456,-0.000951170273829418,0.0695387995661045,-0.0136782670935414,0.989086662173726,0.992613438554348,ENSG00000008294,SPAG9
ENSG00000008300.17,6618.61621147952,0.149052567674959,0.0676656424294331,2.20278064795443,0.0276102127806409,0.05463221109704,ENSG00000008300,CELSR3
ENSG00000008311.16,2508.0319258513,-0.402567089500743,0.104153589682693,-3.86512928385066,0.000111030371984293,0.000399594842054039,ENSG00000008311,AASS
ENSG00000008324.12,949.691114398517,0.0777099122964507,0.0619277947258089,1.25484707861016,0.209534278454858,0.303573417263243,ENSG00000008324,SS18L2
ENSG00000008382.16,716.032761047165,0.0691003621104568,0.0817611250657219,0.845149354964379,0.398027454844714,0.505592654197653,ENSG00000008382,MPND
ENSG00000008394.13,1122.97900216247,-1.06490609948715,0.0923324711594529,-11.5333867502379,8.95501877031617e-31,3.61771240611744e-29,ENSG00000008394,MGST1
ENSG00000008405.12,2290.09961869632,-0.272058783640315,0.0477266813762198,-5.70034990482012,1.19561763126741e-08,8.45818689146607e-08,ENSG00000008405,CRY1
