Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000277531.3,1815.50967127219,-0.0309300375496126,0.0510896714063498,-0.605406860099092,0.544908694000253,0.706163103823882,ENSG00000277531,PNMA8C
ENSG00000277534.1,339.627943211673,-0.127860156133086,0.117584035609723,-1.08739384109482,0.276862791894293,0.462420543717242,ENSG00000277534,AC007996.1
ENSG00000277586.4,301057.409008037,0.0462401357592405,0.0388393189714077,1.19054960240886,0.233830446402783,0.410909069622482,ENSG00000277586,NEFL
ENSG00000277701.5,943.16085419575,0.0772605199625376,0.16086718724678,0.48027519648252,0.631031723356093,0.771159848883042,ENSG00000277701,AC159540.2
ENSG00000277791.5,2862.93176715871,-0.00701956661088513,0.0521727313948857,-0.134544740580196,0.892971834813117,0.938233264839613,ENSG00000277791,PSMB3
ENSG00000277938.1,546.970912807781,0.112834645390447,0.0819891991938385,1.37621353178098,0.168755533884604,0.32826414209063,ENSG00000277938,AL035252.3
ENSG00000277954.1,3586.86230673421,-0.210710568140666,0.0718362485513712,-2.93320673601133,0.00335480422738663,0.0172170829230218,ENSG00000277954,AC092376.2
ENSG00000277972.2,351.035581047165,-0.123697031898769,0.234455455051299,-0.527592893377996,0.597781926548714,0.745950598119857,ENSG00000277972,CISD3
ENSG00000277991.4,493.557248549302,0.0634735426880189,0.99487641589583,0.0638004295547247,0.949129136222363,0.970983329359759,ENSG00000277991,FP236241.1
ENSG00000278053.5,3583.65273967643,0.00790075072385414,0.0475774517574362,0.166060821502894,0.868109085916877,0.924571465488707,ENSG00000278053,DDX52
ENSG00000278129.2,2776.61894661612,-0.0139809489177245,0.054383190645051,-0.257082174692094,0.797115337742383,0.879925012409637,ENSG00000278129,ZNF8
ENSG00000278175.5,817.461606714857,-0.195635875994048,0.101382456703748,-1.92968174529169,0.0536462831681722,0.148936709682754,ENSG00000278175,GLIDR
ENSG00000278259.5,801.446278941838,0.682947659393099,0.109005982045427,6.26523101372996,3.72273094440083e-10,9.44206429351325e-09,ENSG00000278259,MYO19
ENSG00000278291.1,639.043071196945,-0.0980525025308553,0.0867681950872271,-1.13005119482184,0.258454653085435,0.440482940915515,ENSG00000278291,AL161772.1
ENSG00000278311.5,5711.93839171158,-0.0205686698669496,0.0483640303368945,-0.4252885816933,0.670626316281574,0.798206125982574,ENSG00000278311,GGNBP2
ENSG00000278318.5,1965.6711221734,-0.10445824729517,0.0880582490514254,-1.18624034000684,0.235527399616043,0.413209532799193,ENSG00000278318,ZNF229
ENSG00000278535.5,414.051776398433,0.240432829911974,0.134232187906516,1.79117120611503,0.0732658253162318,0.185197700873952,ENSG00000278535,DHRS11
ENSG00000278540.5,13386.1246341633,0.0411188219414642,0.0661293005240476,0.621794297166527,0.534077136712848,0.6967293169159,ENSG00000278540,ACACA
ENSG00000278600.1,487.136242866768,0.1581352756624,0.105799952275545,1.49466301506974,0.135002411297787,0.281503797293161,ENSG00000278600,AC015871.3
ENSG00000278615.5,1316.87308696085,0.0339320094560262,0.0506955465302409,0.669329197107778,0.503285505855866,0.670783398669026,ENSG00000278615,C11orf98
ENSG00000278662.6,438.711109001325,0.754318175885363,0.117880047430527,6.39903183216756,1.56365244935641e-10,4.20070437081859e-09,ENSG00000278662,GOLGA6L10
