barcode,platform,replicate,bc,leiden_labels_res20,cluster,n_genes,n_counts,percent_mito,umap_1,umap_2,donor_barcode,cluster_label,cell_type,junctions
Parse-2-09_05_39__sParse,Parse,2,09_05_39__sParse,1,Mural,7209,29191,0.702271247987393,6.785878,9.067958,09_05_39__sParse-2,Mural 1,Mural,8229
Parse-2-09_05_47__sParse,Parse,2,09_05_47__sParse,6,GABAergic VIP interneuron,1053,1859,5.7557826788596,-1.5854092,18.112566,09_05_47__sParse-2,VIP 1,GABAergic,264
Parse-2-09_05_51__sParse,Parse,2,09_05_51__sParse,15,Mural-5,4222,9918,0.15124016938899,2.7430782,12.339116,09_05_51__sParse-2,Mural 5,Mural,3188
Parse-2-09_05_57__sParse,Parse,2,09_05_57__sParse,10,Glutamatergic neuron-5,5902,19312,0.160521955260978,7.734023,5.3375545,09_05_57__sParse-2,Glu 5,Glutamatergic,5631
Parse-2-09_05_89__sParse,Parse,2,09_05_89__sParse,13,Mural-4,6582,24886,0.10447641244073,17.523733,5.6582723,09_05_89__sParse-2,Mural 4,Mural,6374
Parse-2-09_05_95__sParse,Parse,2,09_05_95__sParse,1,Mural,2615,5770,2.96360485268631,5.607062,8.841447,09_05_95__sParse-2,Mural 1,Mural,1291
Parse-2-09_06_09__sParse,Parse,2,09_06_09__sParse,14,14,4847,12349,0.121467325289497,0.42884797,-8.338271,09_06_09__sParse-2,14,14,4167
Parse-2-09_06_42__sParse,Parse,2,09_06_42__sParse,3,Glutamatergic neuron,5997,22550,0.146341463414634,10.12447,5.0544333,09_06_42__sParse-2,Glu 1,Glutamatergic,5688
Parse-2-09_06_54__sParse,Parse,2,09_06_54__sParse,9,Glutamatergic neuron-4,7790,33331,0.0780054603822268,9.702073,11.193391,09_06_54__sParse-2,Glu 4,Glutamatergic,8328
Parse-2-09_06_63__sParse,Parse,2,09_06_63__sParse,3,Glutamatergic neuron,6244,25558,0.344314891619063,12.3188095,7.5024586,09_06_63__sParse-2,Glu 1,Glutamatergic,6659
Parse-2-09_06_83__sParse,Parse,2,09_06_83__sParse,1,Mural,5857,17781,0.348686800517406,4.5916433,11.194326,09_06_83__sParse-2,Mural 1,Mural,5264
Parse-2-09_07_07__sParse,Parse,2,09_07_07__sParse,7,Glutamatergic neuron-3,1622,2512,0.597133757961784,-0.6230706,-2.486672,09_07_07__sParse-2,Glu 3,Glutamatergic,788
Parse-2-09_07_29__sParse,Parse,2,09_07_29__sParse,2,Mural-2,2538,5683,2.00598275558684,-0.08460567,4.124793,09_07_29__sParse-2,Mural 2,Mural,1586
Parse-2-09_08_61__sParse,Parse,2,09_08_61__sParse,4,Glutamatergic neuron-2,4299,12002,1.26645559073488,11.705765,8.022329,09_08_61__sParse-2,Glu 2,Glutamatergic,2815
Parse-2-09_08_84__sParse,Parse,2,09_08_84__sParse,2,Mural-2,4521,11225,0.276169265033408,-1.4372753,4.6530614,09_08_84__sParse-2,Mural 2,Mural,2653
Parse-2-09_08_86__sParse,Parse,2,09_08_86__sParse,2,Mural-2,1947,3134,0.606253988513082,-0.17914481,6.4890413,09_08_86__sParse-2,Mural 2,Mural,791
Parse-2-09_09_05__sParse,Parse,2,09_09_05__sParse,8,OPC,2563,4995,1.52152152152152,3.2310777,19.88241,09_09_05__sParse-2,OPC 1,OPC,1445
Parse-2-09_09_23__sParse,Parse,2,09_09_23__sParse,5,Mural-3,5049,14043,1.58797977640105,2.1955419,4.9638996,09_09_23__sParse-2,Mural 3,Mural,3536
Parse-2-09_09_43__sParse,Parse,2,09_09_43__sParse,1,Mural,5695,16345,0.697460997246865,5.657098,9.4814205,09_09_43__sParse-2,Mural 1,Mural,4873
Parse-2-09_09_79__sParse,Parse,2,09_09_79__sParse,4,Glutamatergic neuron-2,6587,22825,0.249726177437021,10.359393,8.252197,09_09_79__sParse-2,Glu 2,Glutamatergic,5724
Parse-2-09_09_82__sParse,Parse,2,09_09_82__sParse,7,Glutamatergic neuron-3,1278,2345,9.04051172707889,-1.6136526,-2.4747903,09_09_82__sParse-2,Glu 3,Glutamatergic,522
Parse-2-09_09_96__sParse,Parse,2,09_09_96__sParse,1,Mural,1469,2105,0.142517814726841,3.5167584,10.587931,09_09_96__sParse-2,Mural 1,Mural,516
Parse-2-09_10_05__sParse,Parse,2,09_10_05__sParse,17,Glutamatergic neuron-6,2326,4401,1.34060440808907,-2.8342035,11.101759,09_10_05__sParse-2,Glu 6,Glutamatergic,1248
Parse-2-09_10_06__sParse,Parse,2,09_10_06__sParse,1,Mural,2786,5989,0.734680247119719,5.75441,8.698128,09_10_06__sParse-2,Mural 1,Mural,1636
Parse-2-09_10_32__sParse,Parse,2,09_10_32__sParse,2,Mural-2,4031,9024,0.155141843971631,-1.5061319,4.749372,09_10_32__sParse-2,Mural 2,Mural,3929
Parse-2-09_10_45__sParse,Parse,2,09_10_45__sParse,5,Mural-3,4631,11403,0.420941857405946,2.7370665,4.535659,09_10_45__sParse-2,Mural 3,Mural,3346
Parse-2-09_10_76__sParse,Parse,2,09_10_76__sParse,18,GABAergic neuron,2876,5771,0.745104834517415,-1.6319268,24.12363,09_10_76__sParse-2,GABAergic 1,GABAergic,1319
Parse-2-09_11_28__sParse,Parse,2,09_11_28__sParse,2,Mural-2,3545,9199,0.706598543319926,0.18090238,4.1342254,09_11_28__sParse-2,Mural 2,Mural,2018
Parse-2-09_11_45__sParse,Parse,2,09_11_45__sParse,13,Mural-4,1527,2530,0.237154150197628,18.437668,6.9929767,09_11_45__sParse-2,Mural 4,Mural,901
Parse-2-09_11_57__sParse,Parse,2,09_11_57__sParse,6,GABAergic VIP interneuron,3210,8462,1.902623493264,-1.5135846,15.948518,09_11_57__sParse-2,VIP 1,GABAergic,1839
Parse-2-09_11_70__sParse,Parse,2,09_11_70__sParse,15,Mural-5,5377,14925,0.422110552763819,3.251485,12.198206,09_11_70__sParse-2,Mural 5,Mural,4032
Parse-2-09_11_78__sParse,Parse,2,09_11_78__sParse,2,Mural-2,6358,21500,0.386046511627907,-1.1972232,4.432067,09_11_78__sParse-2,Mural 2,Mural,5411
Parse-2-09_11_88__sParse,Parse,2,09_11_88__sParse,3,Glutamatergic neuron,2836,6988,1.55981682884946,10.841978,6.7303395,09_11_88__sParse-2,Glu 1,Glutamatergic,2185
Parse-2-09_12_02__sParse,Parse,2,09_12_02__sParse,1,Mural,1264,1865,0.428954423592493,2.2560313,8.558398,09_12_02__sParse-2,Mural 1,Mural,341
Parse-2-09_12_65__sParse,Parse,2,09_12_65__sParse,9,Glutamatergic neuron-4,6423,22565,0.779968978506537,9.654707,10.703645,09_12_65__sParse-2,Glu 4,Glutamatergic,6273
Parse-2-09_12_75__sParse,Parse,2,09_12_75__sParse,6,GABAergic VIP interneuron,3377,8689,1.2084244447002,-3.39214,17.826982,09_12_75__sParse-2,VIP 1,GABAergic,2033
Parse-2-09_12_78__sParse,Parse,2,09_12_78__sParse,3,Glutamatergic neuron,6603,23836,0.0587346870280248,11.468314,7.4818363,09_12_78__sParse-2,Glu 1,Glutamatergic,5863
Parse-2-09_12_89__sParse,Parse,2,09_12_89__sParse,16,GABAergic SST interneuron,2472,5515,2.08522212148685,-8.739448,9.799105,09_12_89__sParse-2,SST 1,GABAergic,1231
Parse-2-09_12_92__sParse,Parse,2,09_12_92__sParse,4,Glutamatergic neuron-2,3569,8940,0.178970917225951,8.337667,7.28984,09_12_92__sParse-2,Glu 2,Glutamatergic,2128
Parse-2-09_13_03__sParse,Parse,2,09_13_03__sParse,2,Mural-2,5734,17297,0.138752384806614,-1.6541674,5.9322534,09_13_03__sParse-2,Mural 2,Mural,5121
Parse-2-09_13_14__sParse,Parse,2,09_13_14__sParse,16,GABAergic SST interneuron,5052,14967,0.487739693993452,-8.785284,9.027084,09_13_14__sParse-2,SST 1,GABAergic,3456
Parse-2-09_13_18__sParse,Parse,2,09_13_18__sParse,2,Mural-2,6934,25187,0.210426013419621,-1.6123371,5.36117,09_13_18__sParse-2,Mural 2,Mural,7100
Parse-2-09_13_27__sParse,Parse,2,09_13_27__sParse,6,GABAergic VIP interneuron,4164,11629,0.369765242067246,-3.7093406,17.742338,09_13_27__sParse-2,VIP 1,GABAergic,2781
Parse-2-09_13_30__sParse,Parse,2,09_13_30__sParse,5,Mural-3,4109,11400,2.20175438596491,2.3263295,4.15488,09_13_30__sParse-2,Mural 3,Mural,2605
Parse-2-09_13_44__sParse,Parse,2,09_13_44__sParse,2,Mural-2,2906,6601,1.21193758521436,0.5204242,4.3009295,09_13_44__sParse-2,Mural 2,Mural,1603
Parse-2-09_13_76__sParse,Parse,2,09_13_76__sParse,7,Glutamatergic neuron-3,4505,11535,0.598179453836151,-1.2621795,-2.982814,09_13_76__sParse-2,Glu 3,Glutamatergic,4371
Parse-2-09_14_05__sParse,Parse,2,09_14_05__sParse,3,Glutamatergic neuron,3976,9450,0.126984126984127,12.137966,5.980547,09_14_05__sParse-2,Glu 1,Glutamatergic,3797
Parse-2-09_14_07__sParse,Parse,2,09_14_07__sParse,2,Mural-2,6853,24113,0.269564135528553,-1.7534318,4.5848455,09_14_07__sParse-2,Mural 2,Mural,6221
Parse-2-09_14_20__sParse,Parse,2,09_14_20__sParse,12,12,3669,7963,0.150696973502449,4.824905,11.45571,09_14_20__sParse-2,12,12,3091
Parse-2-09_14_37__sParse,Parse,2,09_14_37__sParse,16,GABAergic SST interneuron,3221,8222,0.863536852347361,-8.829543,9.740653,09_14_37__sParse-2,SST 1,GABAergic,1932
Parse-2-09_14_71__sParse,Parse,2,09_14_71__sParse,13,Mural-4,1337,2202,1.49863760217984,19.359282,6.27327,09_14_71__sParse-2,Mural 4,Mural,615
Parse-2-09_14_90__sParse,Parse,2,09_14_90__sParse,20,Microglia,2241,4799,0.0625130235465722,21.42669,3.66066,09_14_90__sParse-2,Microglia 1,Microglia,1020
Parse-2-09_15_03__sParse,Parse,2,09_15_03__sParse,14,14,5100,13880,0.194524495677233,0.7673758,-8.266461,09_15_03__sParse-2,14,14,4176
Parse-2-09_15_30__sParse,Parse,2,09_15_30__sParse,3,Glutamatergic neuron,4422,13076,0.588865096359743,10.748852,5.4258585,09_15_30__sParse-2,Glu 1,Glutamatergic,3305
Parse-2-09_15_44__sParse,Parse,2,09_15_44__sParse,1,Mural,3444,8223,3.00376991365682,5.459353,8.30217,09_15_44__sParse-2,Mural 1,Mural,1936
Parse-2-09_15_70__sParse,Parse,2,09_15_70__sParse,4,Glutamatergic neuron-2,2237,4586,0.806803314435238,9.7887745,8.356906,09_15_70__sParse-2,Glu 2,Glutamatergic,1128
Parse-2-09_15_88__sParse,Parse,2,09_15_88__sParse,11,GABAergic PVALB interneuron,3972,11225,0.855233853006681,-9.17632,5.8787856,09_15_88__sParse-2,PVALB 1,GABAergic,2943
Parse-2-09_16_25__sParse,Parse,2,09_16_25__sParse,4,Glutamatergic neuron-2,4262,10463,0.0860173946286916,9.299235,6.9464674,09_16_25__sParse-2,Glu 2,Glutamatergic,3559
Parse-2-09_16_26__sParse,Parse,2,09_16_26__sParse,5,Mural-3,2787,6044,1.29053606882859,1.7616469,4.6029477,09_16_26__sParse-2,Mural 3,Mural,1633
Parse-2-09_16_33__sParse,Parse,2,09_16_33__sParse,1,Mural,5366,14706,0.67999456004352,6.34332,9.141597,09_16_33__sParse-2,Mural 1,Mural,4620
Parse-2-09_16_76__sParse,Parse,2,09_16_76__sParse,15,Mural-5,4988,12846,0.435933364471431,2.583669,12.378983,09_16_76__sParse-2,Mural 5,Mural,3929
Parse-2-09_16_86__sParse,Parse,2,09_16_86__sParse,2,Mural-2,6610,23365,0.312433126471218,0.5977829,4.2644515,09_16_86__sParse-2,Mural 2,Mural,6200
Parse-2-09_16_92__sParse,Parse,2,09_16_92__sParse,15,Mural-5,4182,9187,0.217698922390334,2.9920132,12.060073,09_16_92__sParse-2,Mural 5,Mural,3160
Parse-2-09_17_28__sParse,Parse,2,09_17_28__sParse,6,GABAergic VIP interneuron,2205,4530,5.07726269315673,-1.5381382,18.905725,09_17_28__sParse-2,VIP 1,GABAergic,1267
Parse-2-09_17_73__sParse,Parse,2,09_17_73__sParse,14,14,5101,14036,0.605585636933599,0.6625733,-8.400484,09_17_73__sParse-2,14,14,3867
Parse-2-09_18_14__sParse,Parse,2,09_18_14__sParse,11,GABAergic PVALB interneuron,3112,7682,1.49700598802395,-8.7864,5.719131,09_18_14__sParse-2,PVALB 1,GABAergic,1827
Parse-2-09_18_32__sParse,Parse,2,09_18_32__sParse,11,GABAergic PVALB interneuron,1951,4088,4.89236790606654,-8.982996,6.5759587,09_18_32__sParse-2,PVALB 1,GABAergic,872
Parse-2-09_18_33__sParse,Parse,2,09_18_33__sParse,5,Mural-3,6678,23580,0.182357930449534,1.4596243,4.0619903,09_18_33__sParse-2,Mural 3,Mural,7197
Parse-2-09_18_40__sParse,Parse,2,09_18_40__sParse,8,OPC,7166,29937,0.871830844774025,3.5462644,19.739098,09_18_40__sParse-2,OPC 1,OPC,11798
Parse-2-09_18_86__sParse,Parse,2,09_18_86__sParse,6,GABAergic VIP interneuron,3021,7740,0.322997416020672,-0.60129666,15.865606,09_18_86__sParse-2,VIP 1,GABAergic,1655
Parse-2-09_19_42__sParse,Parse,2,09_19_42__sParse,2,Mural-2,4190,12673,1.45979641758068,-2.331999,5.9192767,09_19_42__sParse-2,Mural 2,Mural,2967
Parse-2-09_19_47__sParse,Parse,2,09_19_47__sParse,4,Glutamatergic neuron-2,3877,9187,0.0653096767171003,10.049835,7.2110825,09_19_47__sParse-2,Glu 2,Glutamatergic,3054
Parse-2-09_19_62__sParse,Parse,2,09_19_62__sParse,10,Glutamatergic neuron-5,1026,1572,0.954198473282443,8.199477,6.7880125,09_19_62__sParse-2,Glu 5,Glutamatergic,471
Parse-2-09_19_67__sParse,Parse,2,09_19_67__sParse,1,Mural,3617,7621,0.682325154179242,4.7874207,9.344786,09_19_67__sParse-2,Mural 1,Mural,2212
Parse-2-09_19_69__sParse,Parse,2,09_19_69__sParse,2,Mural-2,2841,5415,0.387811634349031,-0.9186737,6.278382,09_19_69__sParse-2,Mural 2,Mural,1159
Parse-2-09_19_82__sParse,Parse,2,09_19_82__sParse,18,GABAergic neuron,4611,11836,0.0844880027036161,-1.0622977,24.169195,09_19_82__sParse-2,GABAergic 1,GABAergic,2937
Parse-2-09_19_83__sParse,Parse,2,09_19_83__sParse,12,12,3315,8108,1.14701529353725,4.866097,12.555932,09_19_83__sParse-2,12,12,1921
Parse-2-09_19_85__sParse,Parse,2,09_19_85__sParse,9,Glutamatergic neuron-4,2827,5118,0.117233294255569,9.758934,9.868962,09_19_85__sParse-2,Glu 4,Glutamatergic,2208
Parse-2-09_19_89__sParse,Parse,2,09_19_89__sParse,17,Glutamatergic neuron-6,5463,15603,0.442222649490483,-3.695208,11.247418,09_19_89__sParse-2,Glu 6,Glutamatergic,5100
Parse-2-09_20_21__sParse,Parse,2,09_20_21__sParse,16,GABAergic SST interneuron,3760,8518,0.727870392110824,-8.883999,9.451261,09_20_21__sParse-2,SST 1,GABAergic,2084
Parse-2-09_20_28__sParse,Parse,2,09_20_28__sParse,17,Glutamatergic neuron-6,4487,11674,0.102792530409457,-2.9560952,10.964247,09_20_28__sParse-2,Glu 6,Glutamatergic,4455
Parse-2-09_20_64__sParse,Parse,2,09_20_64__sParse,6,GABAergic VIP interneuron,1540,2631,5.09312048650703,-2.40131,16.277927,09_20_64__sParse-2,VIP 1,GABAergic,769
Parse-2-09_20_85__sParse,Parse,2,09_20_85__sParse,15,Mural-5,7066,25890,0.328312089609888,2.0705013,12.378528,09_20_85__sParse-2,Mural 5,Mural,7959
Parse-2-09_21_25__sParse,Parse,2,09_21_25__sParse,5,Mural-3,3421,6993,0.0858000858000858,1.8327227,5.1997952,09_21_25__sParse-2,Mural 3,Mural,2390
Parse-2-09_21_66__sParse,Parse,2,09_21_66__sParse,1,Mural,5650,16614,0.50559768869628,5.635082,8.21315,09_21_66__sParse-2,Mural 1,Mural,4926
Parse-2-09_21_81__sParse,Parse,2,09_21_81__sParse,3,Glutamatergic neuron,5372,19546,0.506497493093216,11.414285,5.050443,09_21_81__sParse-2,Glu 1,Glutamatergic,4748
Parse-2-09_21_89__sParse,Parse,2,09_21_89__sParse,2,Mural-2,2883,6693,4.06394740773943,0.76042765,4.5172324,09_21_89__sParse-2,Mural 2,Mural,1348
Parse-2-09_22_32__sParse,Parse,2,09_22_32__sParse,1,Mural,6125,18468,0.763482781026641,5.7352486,8.504499,09_22_32__sParse-2,Mural 1,Mural,5843
Parse-2-09_22_66__sParse,Parse,2,09_22_66__sParse,6,GABAergic VIP interneuron,3445,9321,1.2445016629117,-2.6204412,17.952547,09_22_66__sParse-2,VIP 1,GABAergic,2245
Parse-2-09_23_03__sParse,Parse,2,09_23_03__sParse,5,Mural-3,3695,8029,0.1743679163034,2.3903732,4.6909,09_23_03__sParse-2,Mural 3,Mural,1914
Parse-2-09_23_54__sParse,Parse,2,09_23_54__sParse,5,Mural-3,5583,17034,0.270048139016085,2.5050006,5.076985,09_23_54__sParse-2,Mural 3,Mural,4583
Parse-2-09_23_61__sParse,Parse,2,09_23_61__sParse,6,GABAergic VIP interneuron,2797,6676,1.10844817255842,-2.0505176,16.68,09_23_61__sParse-2,VIP 1,GABAergic,1465
Parse-2-09_23_78__sParse,Parse,2,09_23_78__sParse,2,Mural-2,5431,15410,0.376378974691759,-1.1054267,5.632013,09_23_78__sParse-2,Mural 2,Mural,4625
Parse-2-09_23_80__sParse,Parse,2,09_23_80__sParse,17,Glutamatergic neuron-6,6267,20908,0.296537210637077,-3.8409464,11.54709,09_23_80__sParse-2,Glu 6,Glutamatergic,7955
Parse-2-09_24_01__sParse,Parse,2,09_24_01__sParse,11,GABAergic PVALB interneuron,1719,3439,7.64757196859552,-8.399569,6.461274,09_24_01__sParse-2,PVALB 1,GABAergic,772
Parse-2-09_24_06__sParse,Parse,2,09_24_06__sParse,7,Glutamatergic neuron-3,3918,8968,0.512934879571811,-1.5978363,-3.2770076,09_24_06__sParse-2,Glu 3,Glutamatergic,2901
Parse-2-09_24_15__sParse,Parse,2,09_24_15__sParse,14,14,4289,10167,0.245893577259762,0.92297333,-8.272097,09_24_15__sParse-2,14,14,2980
Parse-2-09_24_40__sParse,Parse,2,09_24_40__sParse,15,Mural-5,3446,6949,0.705137429846021,3.746585,11.535523,09_24_40__sParse-2,Mural 5,Mural,2297
Parse-2-09_24_50__sParse,Parse,2,09_24_50__sParse,12,12,4977,14959,0.541480045457584,6.7452974,12.061557,09_24_50__sParse-2,12,12,3599
Parse-2-09_24_58__sParse,Parse,2,09_24_58__sParse,11,GABAergic PVALB interneuron,1990,3352,1.76014319809069,-8.162437,6.2720294,09_24_58__sParse-2,PVALB 1,GABAergic,886
Parse-2-09_24_68__sParse,Parse,2,09_24_68__sParse,4,Glutamatergic neuron-2,3094,6441,0.124204316099984,10.752986,7.6326394,09_24_68__sParse-2,Glu 2,Glutamatergic,2423
Parse-2-09_25_15__sParse,Parse,2,09_25_15__sParse,9,Glutamatergic neuron-4,6947,26381,0.109927599408665,9.667538,11.638263,09_25_15__sParse-2,Glu 4,Glutamatergic,7740
Parse-2-09_25_17__sParse,Parse,2,09_25_17__sParse,8,OPC,3689,9255,0.432198811453269,2.5168333,19.738298,09_25_17__sParse-2,OPC 1,OPC,2401
Parse-2-09_25_95__sParse,Parse,2,09_25_95__sParse,3,Glutamatergic neuron,2989,6758,0.310742823320509,12.085742,7.6377726,09_25_95__sParse-2,Glu 1,Glutamatergic,1912
Parse-2-09_26_21__sParse,Parse,2,09_26_21__sParse,3,Glutamatergic neuron,2224,3813,0.0524521374246001,12.076115,7.002824,09_26_21__sParse-2,Glu 1,Glutamatergic,903
Parse-2-09_26_24__sParse,Parse,2,09_26_24__sParse,9,Glutamatergic neuron-4,4775,12879,0.217408183865207,9.286736,10.296344,09_26_24__sParse-2,Glu 4,Glutamatergic,2909
Parse-2-09_26_57__sParse,Parse,2,09_26_57__sParse,5,Mural-3,1873,3722,6.31380977968834,1.3077778,5.1160483,09_26_57__sParse-2,Mural 3,Mural,732
Parse-2-09_26_62__sParse,Parse,2,09_26_62__sParse,3,Glutamatergic neuron,3355,9096,2.6495162708883,11.464121,5.933508,09_26_62__sParse-2,Glu 1,Glutamatergic,1865
Parse-2-09_27_02__sParse,Parse,2,09_27_02__sParse,16,GABAergic SST interneuron,1273,1810,0.165745856353591,-7.472684,8.9837,09_27_02__sParse-2,SST 1,GABAergic,769
Parse-2-09_27_14__sParse,Parse,2,09_27_14__sParse,14,14,5526,16468,0.376487733786738,0.4768397,-8.1739025,09_27_14__sParse-2,14,14,4799
Parse-2-09_27_26__sParse,Parse,2,09_27_26__sParse,4,Glutamatergic neuron-2,6429,22482,0.0400320256204964,10.631082,8.366854,09_27_26__sParse-2,Glu 2,Glutamatergic,7750
Parse-2-09_27_42__sParse,Parse,2,09_27_42__sParse,2,Mural-2,5356,16999,0.605917995176187,-1.5044804,5.6951914,09_27_42__sParse-2,Mural 2,Mural,4176
Parse-2-09_27_45__sParse,Parse,2,09_27_45__sParse,3,Glutamatergic neuron,2234,3724,0.456498388829216,11.065948,5.189748,09_27_45__sParse-2,Glu 1,Glutamatergic,1402
Parse-2-09_27_51__sParse,Parse,2,09_27_51__sParse,6,GABAergic VIP interneuron,1899,3642,0.658978583196046,-1.5709947,15.878327,09_27_51__sParse-2,VIP 1,GABAergic,804
Parse-2-09_27_54__sParse,Parse,2,09_27_54__sParse,7,Glutamatergic neuron-3,4536,14003,1.0354923944869,7.968479,7.1057515,09_27_54__sParse-2,Glu 3,Glutamatergic,3145
Parse-2-09_27_69__sParse,Parse,2,09_27_69__sParse,5,Mural-3,4175,12350,0.777327935222672,2.1871324,4.3928404,09_27_69__sParse-2,Mural 3,Mural,2502
Parse-2-09_27_72__sParse,Parse,2,09_27_72__sParse,1,Mural,2097,4037,2.10552390388903,4.0489745,8.957871,09_27_72__sParse-2,Mural 1,Mural,1061
Parse-2-09_27_80__sParse,Parse,2,09_27_80__sParse,2,Mural-2,5088,14645,0.355069989757596,-1.9252461,6.932163,09_27_80__sParse-2,Mural 2,Mural,3299
Parse-2-09_28_05__sParse,Parse,2,09_28_05__sParse,7,Glutamatergic neuron-3,6361,22195,0.27934219418788,0.61535037,-3.7147248,09_28_05__sParse-2,Glu 3,Glutamatergic,6481
Parse-2-09_28_14__sParse,Parse,2,09_28_14__sParse,9,Glutamatergic neuron-4,6580,23873,0.0753989863025175,8.846562,12.533838,09_28_14__sParse-2,Glu 4,Glutamatergic,5894
Parse-2-09_28_15__sParse,Parse,2,09_28_15__sParse,4,Glutamatergic neuron-2,3315,6618,0.151103052281656,9.0229435,6.7553544,09_28_15__sParse-2,Glu 2,Glutamatergic,2976
Parse-2-09_28_21__sParse,Parse,2,09_28_21__sParse,3,Glutamatergic neuron,1664,3030,0.66006600660066,9.710568,6.1371975,09_28_21__sParse-2,Glu 1,Glutamatergic,688
Parse-2-09_28_49__sParse,Parse,2,09_28_49__sParse,1,Mural,5227,14082,0.376366993324812,5.5701666,9.9178505,09_28_49__sParse-2,Mural 1,Mural,4041
Parse-2-09_28_85__sParse,Parse,2,09_28_85__sParse,5,Mural-3,2254,3842,0.416449765747007,2.0071175,6.248738,09_28_85__sParse-2,Mural 3,Mural,835
Parse-2-09_28_90__sParse,Parse,2,09_28_90__sParse,10,Glutamatergic neuron-5,5275,15572,0.410994091959928,7.7413454,5.6344705,09_28_90__sParse-2,Glu 5,Glutamatergic,5580
Parse-2-09_29_10__sParse,Parse,2,09_29_10__sParse,1,Mural,4248,9788,0.102165917449939,4.8670764,9.805022,09_29_10__sParse-2,Mural 1,Mural,2647
Parse-2-09_29_17__sParse,Parse,2,09_29_17__sParse,4,Glutamatergic neuron-2,1073,1685,0.652818991097923,8.786482,7.311474,09_29_17__sParse-2,Glu 2,Glutamatergic,540
Parse-2-09_29_35__sParse,Parse,2,09_29_35__sParse,5,Mural-3,4464,11016,0.245098039215686,1.3174896,4.3661494,09_29_35__sParse-2,Mural 3,Mural,3320
Parse-2-09_29_77__sParse,Parse,2,09_29_77__sParse,11,GABAergic PVALB interneuron,2570,5781,2.02387130254281,-8.629691,5.757745,09_29_77__sParse-2,PVALB 1,GABAergic,1395
Parse-2-09_29_92__sParse,Parse,2,09_29_92__sParse,10,Glutamatergic neuron-5,4654,12566,0.381983129078466,8.328486,4.8254337,09_29_92__sParse-2,Glu 5,Glutamatergic,3249
Parse-2-09_30_79__sParse,Parse,2,09_30_79__sParse,8,OPC,2869,5633,0.0887626486774365,3.0432594,20.300934,09_30_79__sParse-2,OPC 1,OPC,1830
Parse-2-09_30_89__sParse,Parse,2,09_30_89__sParse,6,GABAergic VIP interneuron,1159,1836,5.17429193899782,-2.4784195,16.19629,09_30_89__sParse-2,VIP 1,GABAergic,542
Parse-2-09_31_02__sParse,Parse,2,09_31_02__sParse,13,Mural-4,1924,3452,0.405561993047509,18.79936,6.1543922,09_31_02__sParse-2,Mural 4,Mural,1095
Parse-2-09_31_57__sParse,Parse,2,09_31_57__sParse,6,GABAergic VIP interneuron,6699,30635,0.574506283662478,-2.2541144,18.498075,09_31_57__sParse-2,VIP 1,GABAergic,6129
Parse-2-09_31_58__sParse,Parse,2,09_31_58__sParse,5,Mural-3,4909,13724,0.138443602448266,2.2804403,4.8049726,09_31_58__sParse-2,Mural 3,Mural,3709
Parse-2-09_31_71__sParse,Parse,2,09_31_71__sParse,1,Mural,3630,7474,1.81964142360182,5.091602,8.4985285,09_31_71__sParse-2,Mural 1,Mural,2197
Parse-2-09_31_91__sParse,Parse,2,09_31_91__sParse,2,Mural-2,3528,9770,0.583418628454452,-1.9120241,6.9187326,09_31_91__sParse-2,Mural 2,Mural,2113
Parse-2-09_32_10__sParse,Parse,2,09_32_10__sParse,7,Glutamatergic neuron-3,3628,7885,0.152187698161065,-1.5719597,-2.5668597,09_32_10__sParse-2,Glu 3,Glutamatergic,2978
Parse-2-09_32_45__sParse,Parse,2,09_32_45__sParse,4,Glutamatergic neuron-2,6580,23288,0.356406733081415,10.351752,10.405113,09_32_45__sParse-2,Glu 2,Glutamatergic,7961
Parse-2-09_32_46__sParse,Parse,2,09_32_46__sParse,18,GABAergic neuron,5446,16419,0.292344235337109,-1.7120284,24.826366,09_32_46__sParse-2,GABAergic 1,GABAergic,4419
Parse-2-09_33_13__sParse,Parse,2,09_33_13__sParse,9,Glutamatergic neuron-4,7699,33012,0.139343269114262,9.381475,12.3308,09_33_13__sParse-2,Glu 4,Glutamatergic,8767
Parse-2-09_33_14__sParse,Parse,2,09_33_14__sParse,6,GABAergic VIP interneuron,1167,1960,4.64285714285714,-1.3223146,17.446455,09_33_14__sParse-2,VIP 1,GABAergic,389
Parse-2-09_33_49__sParse,Parse,2,09_33_49__sParse,1,Mural,5513,14985,0.3003003003003,5.087824,8.717408,09_33_49__sParse-2,Mural 1,Mural,4698
Parse-2-09_33_51__sParse,Parse,2,09_33_51__sParse,3,Glutamatergic neuron,4848,13166,0.182287710770166,11.682623,6.712342,09_33_51__sParse-2,Glu 1,Glutamatergic,5066
Parse-2-09_33_64__sParse,Parse,2,09_33_64__sParse,2,Mural-2,6247,19928,0.270975511842634,0.20391448,4.086889,09_33_64__sParse-2,Mural 2,Mural,6116
Parse-2-09_33_70__sParse,Parse,2,09_33_70__sParse,14,14,1338,2480,11.3709677419355,1.5517595,-8.370495,09_33_70__sParse-2,14,14,503
Parse-2-09_34_29__sParse,Parse,2,09_34_29__sParse,16,GABAergic SST interneuron,1202,2066,1.25847047434656,-7.946702,9.597928,09_34_29__sParse-2,SST 1,GABAergic,373
